83949222,6,-1,83949034,0,0,0
84049035,4,-1,84049034,0,0,0
84049139,5,-1,84049034,240572,240468,0
84049222,6,-1,84049034,0,0,0
84149035,4,-1,84149034,0,0,0
84149139,5,-1,84149034,240572,240468,0
84149222,6,-1,84149034,0,0,0
84249035,4,-1,84249034,0,0,0
84249139,5,-1,84249034,240572,240468,0
84249222,6,-1,84249034,0,0,0
84349035,4,-1,84349034,0,0,0
84349139,5,-1,84349034,240572,240468,0
84349222,6,-1,84349034,0,0,0
84449035,4,-1,84449034,0,0,0
84449139,5,-1,84449034,240572,240468,0
84449222,6,-1,84449034,0,0,0
84549035,4,-1,84549034,0,0,0
84549139,5,-1,84549034,240572,240468,0
84549222,6,-1,84549034,0,0,0
84649035,4,-1,84649034,0,0,0
84649139,5,-1,84649034,240572,240468,0
84649222,6,-1,84649034,0,0,0
84749035,4,-1,84749034,0,0,0
84749139,5,-1,84749034,240572,240468,0
84749222,6,-1,84749034,0,0,0
84849035,4,-1,84849034,0,0,0
84849139,5,-1,84849034,240572,240468,0
84849222,6,-1,84849034,0,0,0
84949035,4,-1,84949034,0,0,0
84949139,5,-1,84949034,240572,240468,0
84949222,6,-1,84949034,0,0,0
85049035,4,-1,85049034,0,0,0
85049139,5,-1,85049034,240572,240468,0
85049222,6,-1,85049034,0,0,0
85149035,4,-1,85149034,0,0,0
85149139,5,-1,85149034,240572,240468,0
85149222,6,-1,85149034,0,0,0
85249035,4,-1,85249034,0,0,0
85249139,5,-1,85249034,240572,240468,0
85249222,6,-1,85249034,0,0,0
85349035,4,-1,85349034,0,0,0
85349139,5,-1,85349034,240572,240468,0
85349222,6,-1,85349034,0,0,0
85449035,4,-1,85449034,0,0,0
85449139,5,-1,85449034,240572,240468,0
85449222,6,-1,85449034,0,0,0
85549035,4,-1,85549034,0,0,0
85549139,5,-1,85549034,240572,240468,0
85549222,6,-1,85549034,0,0,0
85649035,4,-1,85649034,0,0,0
85649139,5,-1,85649034,240572,240468,0
85649222,6,-1,85649034,0,0,0
85749035,4,-1,85749034,0,0,0
85749139,5,-1,85749034,240572,240468,0
85749222,6,-1,85749034,0,0,0
85849035,4,-1,85849034,0,0,0
85849139,5,-1,85849034,240572,240468,0
85849222,6,-1,85849034,0,0,0
85949035,4,-1,85949034,0,0,0
85949139,5,-1,85949034,240572,240468,0
85949222,6,-1,85949034,0,0,0
86049035,4,-1,86049034,0,0,0
86049139,5,-1,86049034,240572,240468,0
86049222,6,-1,86049034,0,0,0
86149035,4,-1,86149034,0,0,0
86149139,5,-1,86149034,240572,240468,0
86149222,6,-1,86149034,0,0,0
86249035,4,-1,86249034,0,0,0
86249139,5,-1,86249034,240572,240468,0
86249222,6,-1,86249034,0,0,0
86349035,4,-1,86349034,0,0,0
86349139,5,-1,86349034,240572,240468,0
86349222,6,-1,86349034,0,0,0
86449035,4,-1,86449034,0,0,0
86449139,5,-1,86449034,240572,240468,0
86449222,6,-1,86449034,0,0,0
86549035,4,-1,86549034,0,0,0
86549139,5,-1,86549034,240572,240468,0
86549222,6,-1,86549034,0,0,0
86649035,4,-1,86649034,0,0,0
86649139,5,-1,86649034,240572,240468,0
86649222,6,-1,86649034,0,0,0
86749035,4,-1,86749034,0,0,0
86749139,5,-1,86749034,240572,240468,0
86749222,6,-1,86749034,0,0,0
86849035,4,-1,86849034,0,0,0
86849139,5,-1,86849034,240572,240468,0
86849222,6,-1,86849034,0,0,0
86949035,4,-1,86949034,0,0,0
86949139,5,-1,86949034,240572,240468,0
86949222,6,-1,86949034,0,0,0
87049035,4,-1,87049034,0,0,0
87049139,5,-1,87049034,240572,240468,0
87049222,6,-1,87049034,0,0,0
87149035,4,-1,87149034,0,0,0
87149139,5,-1,87149034,240572,240468,0
87149222,6,-1,87149034,0,0,0
87249035,4,-1,87249034,0,0,0
87249139,5,-1,87249034,240572,240468,0
87249222,6,-1,87249034,0,0,0
87349035,4,-1,87349034,0,0,0
87349139,5,-1,87349034,240572,240468,0
87349222,6,-1,87349034,0,0,0
87449035,4,-1,87449034,0,0,0
87449139,5,-1,87449034,240572,240468,0
87449222,6,-1,87449034,0,0,0
87549035,4,-1,87549034,0,0,0
87549139,5,-1,87549034,240572,240468,0
87549222,6,-1,87549034,0,0,0
87649035,4,-1,87649034,0,0,0
87649139,5,-1,87649034,240572,240468,0
87649222,6,-1,87649034,0,0,0
87749035,4,-1,87749034,0,0,0
87749139,5,-1,87749034,240572,240468,0
87749222,6,-1,87749034,0,0,0
87849035,4,-1,87849034,0,0,0
87849139,5,-1,87849034,240572,240468,0
87849222,6,-1,87849034,0,0,0
87949035,4,-1,87949034,0,0,0
87949139,5,-1,87949034,240572,240468,0
87949222,6,-1,87949034,0,0,0
88049035,4,-1,88049034,0,0,0
88049139,5,-1,88049034,240572,240468,0
88049222,6,-1,88049034,0,0,0
88149035,4,-1,88149034,0,0,0
88149139,5,-1,88149034,240572,240468,0
88149222,6,-1,88149034,0,0,0
88249035,4,-1,88249034,0,0,0
88249139,5,-1,88249034,240572,240468,0
88249222,6,-1,88249034,0,0,0
88349035,4,-1,88349034,0,0,0
88349139,5,-1,88349034,240572,240468,0
88349222,6,-1,88349034,0,0,0
88449035,4,-1,88449034,0,0,0
88449139,5,-1,88449034,240572,240468,0
88449222,6,-1,88449034,0,0,0
88549035,4,-1,88549034,0,0,0
88549139,5,-1,88549034,240572,240468,0
88549222,6,-1,88549034,0,0,0
88649035,4,-1,88649034,0,0,0
88649139,5,-1,88649034,240572,240468,0
88649222,6,-1,88649034,0,0,0
88749035,4,-1,88749034,0,0,0
88749139,5,-1,88749034,240572,240468,0
88749222,6,-1,88749034,0,0,0
88849035,4,-1,88849034,0,0,0
88849139,5,-1,88849034,240572,240468,0
88849222,6,-1,88849034,0,0,0
88949035,4,-1,88949034,0,0,0
88949139,5,-1,88949034,240572,240468,0
88949222,6,-1,88949034,0,0,0
89049035,4,-1,89049034,0,0,0
89049140,5,-1,89049034,240572,240468,0
89049222,6,-1,89049034,0,0,0
89149035,4,-1,89149034,0,0,0
89149139,5,-1,89149034,240572,240468,0
89149222,6,-1,89149034,0,0,0
89249035,4,-1,89249034,0,0,0
89249139,5,-1,89249034,240572,240468,0
89249222,6,-1,89249034,0,0,0
89349035,4,-1,89349034,0,0,0
89349139,5,-1,89349034,240572,240468,0
89349222,6,-1,89349034,0,0,0
89449035,4,-1,89449034,0,0,0
89449139,5,-1,89449034,240572,240468,0
89449222,6,-1,89449034,0,0,0
89549035,4,-1,89549034,0,0,0
89549139,5,-1,89549034,240572,240468,0
89549222,6,-1,89549034,0,0,0
89649035,4,-1,89649034,0,0,0
89649139,5,-1,89649034,240572,240468,0
89649222,6,-1,89649034,0,0,0
89749035,4,-1,89749034,0,0,0
89749139,5,-1,89749034,240572,240468,0
89749222,6,-1,89749034,0,0,0
89849035,4,-1,89849034,0,0,0
89849139,5,-1,89849034,240572,240468,0
89849222,6,-1,89849034,0,0,0
89949035,4,-1,89949034,0,0,0
89949139,5,-1,89949034,240572,240468,0
89949222,6,-1,89949034,0,0,0
90049035,4,-1,90049034,0,0,0
90049139,5,-1,90049034,240572,240468,0
90049222,6,-1,90049034,0,0,0
90149035,4,-1,90149034,0,0,0
90149139,5,-1,90149034,240572,240468,0
90149222,6,-1,90149034,0,0,0
90249035,4,-1,90249034,0,0,0
90249139,5,-1,90249034,240572,240468,0
90249222,6,-1,90249034,0,0,0
90349035,4,-1,90349034,0,0,0
90349139,5,-1,90349034,240572,240468,0
90349222,6,-1,90349034,0,0,0
90449035,4,-1,90449034,0,0,0
90449139,5,-1,90449034,240572,240468,0
90449222,6,-1,90449034,0,0,0
90549035,4,-1,90549034,0,0,0
90549139,5,-1,90549034,240572,240468,0
90549222,6,-1,90549034,0,0,0
90649035,4,-1,90649034,0,0,0
90649139,5,-1,90649034,240572,240468,0
90649222,6,-1,90649034,0,0,0
90749035,4,-1,90749034,0,0,0
90749139,5,-1,90749034,240572,240468,0
90749222,6,-1,90749034,0,0,0
90849035,4,-1,90849034,0,0,0
90849139,5,-1,90849034,240572,240468,0
90849222,6,-1,90849034,0,0,0
90949035,4,-1,90949034,0,0,0
90949139,5,-1,90949034,240572,240468,0
90949222,6,-1,90949034,0,0,0
91049035,4,-1,91049034,0,0,0
91049139,5,-1,91049034,240572,240468,0
91049222,6,-1,91049034,0,0,0
91149035,4,-1,91149034,0,0,0
91149139,5,-1,91149034,240572,240468,0
91149222,6,-1,91149034,0,0,0
91249035,4,-1,91249034,0,0,0
91249139,5,-1,91249034,240572,240468,0
91249222,6,-1,91249034,0,0,0
91349035,4,-1,91349034,0,0,0
91349139,5,-1,91349034,240572,240468,0
91349222,6,-1,91349034,0,0,0
91449035,4,-1,91449034,0,0,0
91449139,5,-1,91449034,240572,240468,0
91449222,6,-1,91449034,0,0,0
91549035,4,-1,91549034,0,0,0
91549139,5,-1,91549034,240572,240468,0
91549222,6,-1,91549034,0,0,0
91649035,4,-1,91649034,0,0,0
91649139,5,-1,91649034,240572,240468,0
91649222,6,-1,91649034,0,0,0
91749035,4,-1,91749034,0,0,0
91749139,5,-1,91749034,240572,240468,0
91749222,6,-1,91749034,0,0,0
91849035,4,-1,91849034,0,0,0
91849139,5,-1,91849034,240572,240468,0
91849222,6,-1,91849034,0,0,0
91949035,4,-1,91949034,0,0,0
91949139,5,-1,91949034,240572,240468,0
91949222,6,-1,91949034,0,0,0
92049035,4,-1,92049034,0,0,0
92049139,5,-1,92049034,240572,240468,0
92049222,6,-1,92049034,0,0,0
92149035,4,-1,92149034,0,0,0
92149139,5,-1,92149034,240572,240468,0
92149222,6,-1,92149034,0,0,0
92249035,4,-1,92249034,0,0,0
92249139,5,-1,92249034,240572,240468,0
92249222,6,-1,92249034,0,0,0
92349035,4,-1,92349034,0,0,0
92349139,5,-1,92349034,240572,240468,0
92349222,6,-1,92349034,0,0,0
92449035,4,-1,92449034,0,0,0
92449139,5,-1,92449034,240572,240468,0
92449222,6,-1,92449034,0,0,0
92549035,4,-1,92549034,0,0,0
92549139,5,-1,92549034,240572,240468,0
92549222,6,-1,92549034,0,0,0
92649035,4,-1,92649034,0,0,0
92649139,5,-1,92649034,240572,240468,0
92649222,6,-1,92649034,0,0,0
92749035,4,-1,92749034,0,0,0
92749139,5,-1,92749034,240572,240468,0
92749222,6,-1,92749034,0,0,0
92849035,4,-1,92849034,0,0,0
92849139,5,-1,92849034,240572,240468,0
92849222,6,-1,92849034,0,0,0
92949035,4,-1,92949034,0,0,0
92949139,5,-1,92949034,240572,240468,0
92949222,6,-1,92949034,0,0,0
93049035,4,-1,93049034,0,0,0
93049139,5,-1,93049034,240572,240468,0
93049222,6,-1,93049034,0,0,0
93149035,4,-1,93149034,0,0,0
93149139,5,-1,93149034,240572,240468,0
93149222,6,-1,93149034,0,0,0
93249035,4,-1,93249034,0,0,0
93249139,5,-1,93249034,240572,240468,0
93249222,6,-1,93249034,0,0,0
